File_name,Prompt_no,Task_backup,annotation,Dashboard_version,Algorithm,ID,Prompt,Representations,Auto_assessment,Task,Task_specific_label,img2img_instructions,Linked_prompts
p496_1_v0.0.5_pd230208.png,496,Spatial relationships,True,v0.0.5_pd230208,MJ,496,a pizza to the right of a train,"pizza, train",False,Spatial relationships,to the right of,,"1930,1912"
p494_1_v0.0.5_pd230208.png,494,Spatial relationships,False,v0.0.5_pd230208,MJ,494,a kite to the left of a motorcycle,"kite, motorcycle",False,Spatial relationships,to the right of,,"1896,1911"
p454_1_v0.0.5_pd230208.png,454,Spatial relationships,False,v0.0.5_pd230208,MJ,454,an umbrella behind a tie,"umbrella, tie",False,Spatial relationships,behind,,"1907,1933"
p487_1_v0.0.5_pd230208.png,487,Spatial relationships,False,v0.0.5_pd230208,MJ,487,a laptop to the left of a kite,"laptop, kite",False,Spatial relationships,to the left of,,"1935,1896"
p5_1_v0.0.5_pd230208.png,5,Conditional generation,False,v0.0.5_pd230208,MJ,5,A white mug or a black pen- only render white objects,mug,False,Conditional generation,pen,,1805
p35_1_v0.0.5_pd230208.png,35,Conditional generation,False,v0.0.5_pd230208,MJ,35,A tree or a vase- only render plants,tree,True,Conditional generation,vase,,1835
p75_1_v0.0.5_pd230208.png,75,Conditional generation,True,v0.0.5_pd230208,MJ,75,A paper envelope or a metal fork - only render metallic objects,fork,True,Conditional generation,envelope,,1869
p89_1_v0.0.5_pd230208.png,89,Conditional generation,False,v0.0.5_pd230208,MJ,89,A slipper or a marble sculpture - only render objects that are considered art,sculpture,True,Conditional generation,slipper,,1881
p42_1_v0.0.5_pd230208.png,42,Conditional generation,True,v0.0.5_pd230208,MJ,42,A noisy loudspeaker or quiet headphones- only render quiet devices,headphones,True,Conditional generation,loudspeaker,,1841
p14_1_v0.0.5_pd230208.png,14,Conditional generation,False,v0.0.5_pd230208,MJ,14,A white boat or a black car- only render white objects,boat,False,Conditional generation,car,,1814
p53_1_v0.0.5_pd230208.png,53,Conditional generation,False,v0.0.5_pd230208,MJ,53,A tall ladder or a cockroach- only render tall objects,ladder,True,Conditional generation,cockroach,,1850
p57_1_v0.0.5_pd230208.png,57,Conditional generation,True,v0.0.5_pd230208,MJ,57,A square pillow or a small chair- only render square objects,pillow,False,Conditional generation,chair,,1816
p28_1_v0.0.5_pd230208.png,28,Conditional generation,False,v0.0.5_pd230208,MJ,28,A chocolate bar or a lemon- only render fruit,lemon,True,Conditional generation,chocolate bar,,1828
p85_1_v0.0.5_pd230208.png,85,Conditional generation,False,v0.0.5_pd230208,MJ,85,A hat or a spoon - only render objects that are used for eating,spoon,True,Conditional generation,hat,,1861
p91_1_v0.0.5_pd230208.png,91,Conditional generation,False,v0.0.5_pd230208,MJ,91,A trash bin or a phone - only render objects that can be used for communication,phone,True,Conditional generation,trash bin,,1882
p13_1_v0.0.5_pd230208.png,13,Conditional generation,False,v0.0.5_pd230208,MJ,13,A green toothbrush or a grey elephant - only render green things,toothbrush,False,Conditional generation,elephant,,1813
p65_1_v0.0.5_pd230208.png,65,Conditional generation,True,v0.0.5_pd230208,MJ,65,A football or a spoon - only render kitchen utensils,spoon,True,Conditional generation,football,,1861
p36_1_v0.0.5_pd230208.png,36,Conditional generation,False,v0.0.5_pd230208,MJ,36,A knife or a skirt- only render utensils,knife,True,Conditional generation,skirt,,1836
p84_1_v0.0.5_pd230208.png,84,Conditional generation,False,v0.0.5_pd230208,MJ,84,A red flower pot or a white candle - only render objects that are used for lighting,candle,True,Conditional generation,flower pot,,1877
p33_1_v0.0.5_pd230208.png,33,Conditional generation,False,v0.0.5_pd230208,MJ,33,A white snowman or a black cat- only render white objects,snowman,False,Conditional generation,cat,,1833
p67_1_v0.0.5_pd230208.png,67,Conditional generation,False,v0.0.5_pd230208,MJ,67,A golden plate or a green banana - only render fruit,banana,False,Conditional generation,plate,,1863
p68_1_v0.0.5_pd230208.png,68,Conditional generation,False,v0.0.5_pd230208,MJ,68,A red suitcase or a blue balloon - only render blue objects,balloon,False,Conditional generation,suitcase,,1864
p82_1_v0.0.5_pd230208.png,82,Conditional generation,False,v0.0.5_pd230208,MJ,82,A bottle or a clock - only render objects that are used to tell time,clock,True,Conditional generation,bottle,,1875
p11_1_v0.0.5_pd230208.png,11,Conditional generation,False,v0.0.5_pd230208,MJ,11,A bright lamp or a black door- only render bright things,lamp,True,Conditional generation,door,,1811
p32_1_v0.0.5_pd230208.png,32,Conditional generation,False,v0.0.5_pd230208,MJ,32,An ice cream or a pickle- only render sweet treats,ice cream,True,Conditional generation,pickle,,1832
p51_1_v0.0.5_pd230208.png,51,Conditional generation,False,v0.0.5_pd230208,MJ,51,A bright light bulb or a dim candle- only render bright light sources,light bulb,True,Conditional generation,candle,,1848
p58_1_v0.0.5_pd230208.png,58,Conditional generation,False,v0.0.5_pd230208,MJ,58,A t-shirt or a telephone- only render clothing,t-shirt,False,Conditional generation,telephone,,1854
p121_1_v0.0.5_pd230208.png,121,Simple arithmetic,False,v0.0.5_pd230208,MJ,121,two toothbrushes and three times as many couches,"toothbrush, couch",True,Simple arithmetic,"2,6",,"1813,1913"
p37_1_v0.0.5_pd230208.png,37,Conditional generation,False,v0.0.5_pd230208,MJ,37,A bird or a basketball- only render living creatures,bird,False,Conditional generation,basketball,,1837
p21_1_v0.0.5_pd230208.png,21,Conditional generation,False,v0.0.5_pd230208,MJ,21,A loud bird or a quiet fish- only render quiet animals,fish,True,Conditional generation,bird,,1821
p25_1_v0.0.5_pd230208.png,25,Conditional generation,False,v0.0.5_pd230208,MJ,25,A red apple or a green pear- only render red fruits,apple,False,Conditional generation,pear,,1825
p27_1_v0.0.5_pd230208.png,27,Conditional generation,True,v0.0.5_pd230208,MJ,27,A skycraper or a snail- only render tall structures,skyscraper,True,Conditional generation,snail,,1827
p26_1_v0.0.5_pd230208.png,26,Conditional generation,False,v0.0.5_pd230208,MJ,26,A blue car or a red truck- only render blue vehicles,car,False,Conditional generation,truck,,1826
p15_1_v0.0.5_pd230208.png,15,Conditional generation,True,v0.0.5_pd230208,MJ,15,A sweet candy or a sour pickle- only render sweet things,candy,True,Conditional generation,pickle,,1815
p9_1_v0.0.5_pd230208.png,9,Conditional generation,False,v0.0.5_pd230208,MJ,9,A large house or a small chair  - only render large objects,house,False,Conditional generation,chair,,1809
p86_1_v0.0.5_pd230208.png,86,Conditional generation,False,v0.0.5_pd230208,MJ,86,A wooden chair or a golden crown - only render objects that are worn on the head,crown,True,Conditional generation,chair,,1878
p127_1_v0.0.5_pd230208.png,127,Simple arithmetic,False,v0.0.5_pd230208,MJ,127,two bananas and three times as many hot dogs,"banana, hot dog",True,Simple arithmetic,"2,6",,"1863,1916"
p22_1_v0.0.5_pd230208.png,22,Conditional generation,True,v0.0.5_pd230208,MJ,22,A big whale or a small fish- only render big aquatic creatures,whale,False,Conditional generation,fish,,1822
p1_1_v0.0.5_pd230208.png,1,Conditional generation,False,v0.0.5_pd230208,MJ,1,A sweet strawberry or a sour lemon- only render sweet things,strawberry,True,Conditional generation,lemon,,1801
p47_1_v0.0.5_pd230208.png,47,Conditional generation,True,v0.0.5_pd230208,MJ,47,A shiny diamond or a dull rock- only render shiny objects,diamond,False,Conditional generation,rock,,1845
p70_1_v0.0.5_pd230208.png,70,Conditional generation,True,v0.0.5_pd230208,MJ,70,A necklace or a ring - only render jewelry that is worn on a finger,ring,False,Conditional generation,necklace,,1808
p77_1_v0.0.5_pd230208.png,77,Conditional generation,False,v0.0.5_pd230208,MJ,77,An egg or a screwdriver - only render tools,screwdriver,True,Conditional generation,egg,,1871
p83_1_v0.0.5_pd230208.png,83,Conditional generation,False,v0.0.5_pd230208,MJ,83,A leather shoe or a green shirt - only render objects that are worn on the upper body,shirt,True,Conditional generation,shoe,,1876
p87_1_v0.0.5_pd230208.png,87,Conditional generation,False,v0.0.5_pd230208,MJ,87,A flower or a drum - only render objects that are used to make music,drum,True,Conditional generation,flower,,1879
p44_1_v0.0.5_pd230208.png,44,Conditional generation,False,v0.0.5_pd230208,MJ,44,A white snowflake or a black spider- only render arachnoids,spider,False,Conditional generation,snowflake,,1843
p96_1_v0.0.5_pd230208.png,96,Conditional generation,True,v0.0.5_pd230208,MJ,96,A pink book or a leather belt - only render objects that are worn around the waist,belt,True,Conditional generation,book,,1886
p38_1_v0.0.5_pd230208.png,38,Conditional generation,True,v0.0.5_pd230208,MJ,38,A big elephant or a small ant- only render big creatures,elephant,True,Conditional generation,ant,,1838
p3_1_v0.0.5_pd230208.png,3,Conditional generation,False,v0.0.5_pd230208,MJ,3,A soft towel or a cabinet- only render furniture,cabinet,True,Conditional generation,towel,,1803
p10_1_v0.0.5_pd230208.png,10,Conditional generation,False,v0.0.5_pd230208,MJ,10,A jar or a squirrel- only render containers,jar,True,Conditional generation,squirrel,,1810
p6_1_v0.0.5_pd230208.png,6,Conditional generation,True,v0.0.5_pd230208,MJ,6,A tall building or a short fence- only render tall structures,building,True,Conditional generation,fence,,1806
p48_1_v0.0.5_pd230208.png,48,Conditional generation,False,v0.0.5_pd230208,MJ,48,A happy dog or a grumpy parrot- only render happy animals,dog,True,Conditional generation,parrot,,1846
p50_1_v0.0.5_pd230208.png,50,Conditional generation,False,v0.0.5_pd230208,MJ,50,A dog or a lemon- only render citrus fruit,lemon,True,Conditional generation,dog,,1828
p55_1_v0.0.5_pd230208.png,55,Conditional generation,False,v0.0.5_pd230208,MJ,55,A green bush or a yellow stone- only render yellow objects,stone,False,Conditional generation,bush,,1852
p62_1_v0.0.5_pd230208.png,62,Conditional generation,True,v0.0.5_pd230208,MJ,62,A loud dog or a quiet mouse- only render quiet animals,mouse,True,Conditional generation,dog,,1858
p72_1_v0.0.5_pd230208.png,72,Conditional generation,False,v0.0.5_pd230208,MJ,72,A yellow lemon or a white cloud - only render weather phenomena,cloud,False,Conditional generation,lemon,,1831
p78_1_v0.0.5_pd230208.png,78,Conditional generation,False,v0.0.5_pd230208,MJ,78,A football or a pencil - only render objects that can be used for writing,pencil,True,Conditional generation,football,,1872
p95_1_v0.0.5_pd230208.png,95,Conditional generation,True,v0.0.5_pd230208,MJ,95,A purple cup or a lake - only render objects found in a kitchen,cup,True,Conditional generation,lake,,1885
p40_1_v0.0.5_pd230208.png,40,Conditional generation,False,v0.0.5_pd230208,MJ,40,A red apple or a green kiwi- only render green fruits,kiwi,False,Conditional generation,apple,,1840
p119_1_v0.0.5_pd230208.png,119,Simple arithmetic,False,v0.0.5_pd230208,MJ,119,six motorcycles and twice as many refrigerators,"motorcycle, refrigerator",True,Simple arithmetic,"6,12",,"1911,1901"
p39_1_v0.0.5_pd230208.png,39,Conditional generation,False,v0.0.5_pd230208,MJ,39,A fluffy bunny or a scaly snake- only render scaly animals,snake,True,Conditional generation,bunny,,1839
p20_1_v0.0.5_pd230208.png,20,Conditional generation,True,v0.0.5_pd230208,MJ,20,A bright star or a pencil- only render bright celestial objects,star,True,Conditional generation,pencil,,1820
p12_1_v0.0.5_pd230208.png,12,Conditional generation,False,v0.0.5_pd230208,MJ,12,A yellow flashlight or a blue bird- only render light sources,flashlight,False,Conditional generation,bird,,1812
p2_1_v0.0.5_pd230208.png,2,Conditional generation,False,v0.0.5_pd230208,MJ,2,A soft blanket or a hard bench- only render soft objects,blanket,False,Conditional generation,bench,,1802
p54_1_v0.0.5_pd230208.png,54,Conditional generation,False,v0.0.5_pd230208,MJ,54,A fir tree or a mushroom- only render evergreen plants,fir tree,True,Conditional generation,mushroom,,1851
p61_1_v0.0.5_pd230208.png,61,Conditional generation,False,v0.0.5_pd230208,MJ,61,A golden ring or a silver medal- only render silver objects,medal,False,Conditional generation,ring,,1857
p46_1_v0.0.5_pd230208.png,46,Conditional generation,True,v0.0.5_pd230208,MJ,46,A red strawberry or a green grape- only render red fruits,strawberry,False,Conditional generation,grape,,1801
p69_1_v0.0.5_pd230208.png,69,Conditional generation,True,v0.0.5_pd230208,MJ,69,An elephant or giraffe - only render animals with very long necks,giraffe,False,Conditional generation,elephant,,1865
p73_1_v0.0.5_pd230208.png,73,Conditional generation,False,v0.0.5_pd230208,MJ,73,A red car or a green leaf - only render plant parts,leaf,False,Conditional generation,car,,1867
p79_1_v0.0.5_pd230208.png,79,Conditional generation,False,v0.0.5_pd230208,MJ,79,A microwave or a tennis ball - only render objects that are used in sports,tennis ball,True,Conditional generation,microwave,,1873
p81_1_v0.0.5_pd230208.png,81,Conditional generation,False,v0.0.5_pd230208,MJ,81,A skunk or a cat - only render animals that are commonly kept as pets,cat,True,Conditional generation,skunk,,1847
p88_1_v0.0.5_pd230208.png,88,Conditional generation,False,v0.0.5_pd230208,MJ,88,A hamster or a green bicycle - only render objects that are used for transportation,bicycle,True,Conditional generation,hamster,,1880
p118_1_v0.0.5_pd230208.png,118,Simple arithmetic,False,v0.0.5_pd230208,MJ,118,six microwaves and twice as many bicycles,"microwave, bicycle",True,Simple arithmetic,"6,12",,"1910,1880"
p41_1_v0.0.5_pd230208.png,41,Conditional generation,False,v0.0.5_pd230208,MJ,41,A furry dog or a feathered bird- only render feathered creatures,bird,True,Conditional generation,dog,,1837
p24_1_v0.0.5_pd230208.png,24,Conditional generation,True,v0.0.5_pd230208,MJ,24,A fluffy sheep or a scaly crocodile- only render fluffy animals,sheep,True,Conditional generation,crocodile,,1824
p23_1_v0.0.5_pd230208.png,23,Conditional generation,False,v0.0.5_pd230208,MJ,23,A golden sun or a silver moon- only render silver celestial objects,moon,False,Conditional generation,sun,,1823
p4_1_v0.0.5_pd230208.png,4,Conditional generation,False,v0.0.5_pd230208,MJ,4,A white carpet or a hard floor- only render hard surfaces,carpet,False,Conditional generation,floor,,1804
p17_1_v0.0.5_pd230208.png,17,Conditional generation,False,v0.0.5_pd230208,MJ,17,A blue sky or a red sunset- only render blue landscapes,sky,False,Conditional generation,sunset,,1817
p7_1_v0.0.5_pd230208.png,7,Conditional generation,False,v0.0.5_pd230208,MJ,7,A white snowflake or a black crow- only render white objects,snowflake,False,Conditional generation,crow,,1807
p49_1_v0.0.5_pd230208.png,49,Conditional generation,True,v0.0.5_pd230208,MJ,49,A small cat or a large elephant- only render large animals,cat,True,Conditional generation,elephant,,1847
p90_1_v0.0.5_pd230208.png,90,Conditional generation,False,v0.0.5_pd230208,MJ,90,A laptop or a tree - only render objects that can be found in nature,tree,True,Conditional generation,laptop,,1835
p93_1_v0.0.5_pd230208.png,93,Conditional generation,False,v0.0.5_pd230208,MJ,93,A red bus or a hospital - only render vehicles,bus,True,Conditional generation,hospital,,1883
p108_1_v0.0.5_pd230208.png,108,Simple arithmetic,False,v0.0.5_pd230208,MJ,108,three sheep and twice as many refrigerators,"sheep, refrigerator",True,Simple arithmetic,"3,6",,"1824,1901"
p112_1_v0.0.5_pd230208.png,112,Simple arithmetic,False,v0.0.5_pd230208,MJ,112,six sinks and twice as many keyboards,"sink, keyboard",True,Simple arithmetic,"6,12",,"1905,1895"
p125_1_v0.0.5_pd230208.png,125,Simple arithmetic,False,v0.0.5_pd230208,MJ,125,two bicycles and three times as many remotes,"bicycle, remote",True,Simple arithmetic,"2,6",,"1880,1914"
p30_1_v0.0.5_pd230208.png,30,Conditional generation,False,v0.0.5_pd230208,MJ,30,A violin or a bench- only render musical instruments,violin,True,Conditional generation,bench,,1830
p45_1_v0.0.5_pd230208.png,45,Conditional generation,True,v0.0.5_pd230208,MJ,45,A furry cat or a feathered owl- only render feathered animals,owl,True,Conditional generation,cat,,1844
p16_1_v0.0.5_pd230208.png,16,Conditional generation,False,v0.0.5_pd230208,MJ,16,A soft pillow or a hard stone- only render soft objects,pillow,True,Conditional generation,stone,,1816
p18_1_v0.0.5_pd230208.png,18,Conditional generation,False,v0.0.5_pd230208,MJ,18,A white dove or a black crow- only render white birds,dove,False,Conditional generation,crow,,1818
p56_1_v0.0.5_pd230208.png,56,Conditional generation,False,v0.0.5_pd230208,MJ,56,A silver coin or a copper chain- only render silver objects,coin,False,Conditional generation,chain,,1853
p66_1_v0.0.5_pd230208.png,66,Conditional generation,False,v0.0.5_pd230208,MJ,66,A lion or a green dragon - only render flying creatures,dragon,False,Conditional generation,lion,,1862
p71_1_v0.0.5_pd230208.png,71,Conditional generation,False,v0.0.5_pd230208,MJ,71,A swan or a giraffe - only render animals that can swim,swan,False,Conditional generation,raven,,1866
p80_1_v0.0.5_pd230208.png,80,Conditional generation,False,v0.0.5_pd230208,MJ,80,A snake or a helicopter - only render objects that can fly,helicopter,True,Conditional generation,snake,,1874
p101_1_v0.0.5_pd230208.png,101,Simple arithmetic,False,v0.0.5_pd230208,MJ,101,three hair driers and twice as many bears,"hair drier, bear",True,Simple arithmetic,"3,6",,"1890,1891"
p100_1_v0.0.5_pd230208.png,100,Conditional generation,False,v0.0.5_pd230208,MJ,100,A mountain or a cow - only render objects that are animals,cow,True,Conditional generation,mountain,,1889
p104_1_v0.0.5_pd230208.png,104,Simple arithmetic,False,v0.0.5_pd230208,MJ,104,three chairs and twice as many dogs,"chair, dog",True,Simple arithmetic,"3,6",,"1894,1846"
p107_1_v0.0.5_pd230208.png,107,Simple arithmetic,False,v0.0.5_pd230208,MJ,107,three skateboards and twice as many teddy bears,"skateboard, teddy bear",True,Simple arithmetic,"3,6",,"1899,1900"
p117_1_v0.0.5_pd230208.png,117,Simple arithmetic,False,v0.0.5_pd230208,MJ,117,six knives and twice as many sheep,"knife, sheep",True,Simple arithmetic,"6,12",,"1836,1824"
p126_1_v0.0.5_pd230208.png,126,Simple arithmetic,False,v0.0.5_pd230208,MJ,126,two sheep and three times as many snowboards,"sheep, snowboard",True,Simple arithmetic,"2,6",,"1824,1915"
p34_1_v0.0.5_pd230208.png,34,Conditional generation,False,v0.0.5_pd230208,MJ,34,A hippopotamus or an anchovie- only render small aquatic creatures,anchovie,True,Conditional generation,hippopotamus,,1834
p60_1_v0.0.5_pd230208.png,60,Conditional generation,True,v0.0.5_pd230208,MJ,60,A gorilla or a mouse- only render large animals,gorilla,True,Conditional generation,mouse,,1856
p63_1_v0.0.5_pd230208.png,63,Conditional generation,True,v0.0.5_pd230208,MJ,63,A butterfly or a spider- only render flying insects,butterfly,True,Conditional generation,spider,,1859
p29_1_v0.0.5_pd230208.png,29,Conditional generation,False,v0.0.5_pd230208,MJ,29,A metal sword or a wooden shield- only render weapons made of metal,sword,True,Conditional generation,shield,,1829
p106_1_v0.0.5_pd230208.png,106,Simple arithmetic,False,v0.0.5_pd230208,MJ,106,three airplanes and twice as many cell phones,"airplane, cell phone",True,Simple arithmetic,"3,6",,"1897,1898"
p110_1_v0.0.5_pd230208.png,110,Simple arithmetic,False,v0.0.5_pd230208,MJ,110,three benches and twice as many refrigerators,"bench, refrigerator",True,Simple arithmetic,"3,6",,"1893,1901"
p116_1_v0.0.5_pd230208.png,116,Simple arithmetic,False,v0.0.5_pd230208,MJ,116,six airplanes and twice as many cell phones,"airplane, cell phone",True,Simple arithmetic,"6,12",,"1897,1898"
p128_1_v0.0.5_pd230208.png,128,Simple arithmetic,False,v0.0.5_pd230208,MJ,128,two handbags and three times as many trucks,"handbag, truck",True,Simple arithmetic,"2,6",,"1917,1918"
p43_1_v0.0.5_pd230208.png,43,Conditional generation,False,v0.0.5_pd230208,MJ,43,A soft carpet or a ceramic tile- only render surfaces made of clay,tile,True,Conditional generation,carpet,,1842
p59_1_v0.0.5_pd230208.png,59,Conditional generation,False,v0.0.5_pd230208,MJ,59,A bathtub or a desk- only render office furniture,desk,True,Conditional generation,bathtub,,1855
p76_1_v0.0.5_pd230208.png,76,Conditional generation,False,v0.0.5_pd230208,MJ,76,A swimming pool or a treehouse - only render objects that can be used as a home,treehouse,True,Conditional generation,swimming pool,,1870
p92_1_v0.0.5_pd230208.png,92,Conditional generation,True,v0.0.5_pd230208,MJ,92,A hammer or a snake - only render reptiles,snake,True,Conditional generation,hammer,,1839
p94_1_v0.0.5_pd230208.png,94,Conditional generation,True,v0.0.5_pd230208,MJ,94,A flip flop or a scarf - only render objects that are worn for warmth,scarf,True,Conditional generation,flip flop,,1884
p97_1_v0.0.5_pd230208.png,97,Conditional generation,False,v0.0.5_pd230208,MJ,97,A blanket or a tablet - only render objects that are electronic devices,tablet,True,Conditional generation,blanket,,1887
p99_1_v0.0.5_pd230208.png,99,Conditional generation,False,v0.0.5_pd230208,MJ,99,A carpet or a cup - only render objects that are used for drinking,cup,True,Conditional generation,carpet,,1885
p111_1_v0.0.5_pd230208.png,111,Simple arithmetic,False,v0.0.5_pd230208,MJ,111,six bicycles and twice as many zebras,"bicycle, zebra",True,Simple arithmetic,"6,12",,"1880,1904"
p52_1_v0.0.5_pd230208.png,52,Conditional generation,False,v0.0.5_pd230208,MJ,52,A thick book or a feather - only render light things,feather,True,Conditional generation,book,,1849
p114_1_v0.0.5_pd230208.png,114,Simple arithmetic,False,v0.0.5_pd230208,MJ,114,six umbrellas and twice as many stop signs,"umbrella, stop sign",True,Simple arithmetic,"6,12",,"1907,1908"
p124_1_v0.0.5_pd230208.png,124,Simple arithmetic,False,v0.0.5_pd230208,MJ,124,two cats and three times as many stop signs,"cat, stop sign",True,Simple arithmetic,"2,6",,"1847,1908"
p123_1_v0.0.5_pd230208.png,123,Simple arithmetic,False,v0.0.5_pd230208,MJ,123,two baseball gloves and three times as many scissors,"baseball glove, scissors",True,Simple arithmetic,"2,6",,"1902,1909"
p31_1_v0.0.5_pd230208.png,31,Conditional generation,False,v0.0.5_pd230208,MJ,31,A black cloud or a white pebble- only render black objects,cloud,False,Conditional generation,pebble,,1831
p19_1_v0.0.5_pd230208.png,19,Conditional generation,False,v0.0.5_pd230208,MJ,19,A blue ocean or a red desert- only render bodies of water,ocean,False,Conditional generation,desert,,1819
p8_1_v0.0.5_pd230208.png,8,Conditional generation,False,v0.0.5_pd230208,MJ,8,A gold ring or a wooden table- only render metal things,ring,False,Conditional generation,table,,1808
p102_1_v0.0.5_pd230208.png,102,Simple arithmetic,False,v0.0.5_pd230208,MJ,102,three cats and twice as many cakes,"cat, cake",True,Simple arithmetic,"3,6",,"1847,1892"
p105_1_v0.0.5_pd230208.png,105,Simple arithmetic,False,v0.0.5_pd230208,MJ,105,three keyboards and twice as many kites,"keyboard, kite",True,Simple arithmetic,"3,6",,"1895,1896"
p109_1_v0.0.5_pd230208.png,109,Simple arithmetic,False,v0.0.5_pd230208,MJ,109,three baseball gloves and twice as many bowls,"baseball glove, bowl",True,Simple arithmetic,"3,6",,"1902,1903"
p115_1_v0.0.5_pd230208.png,115,Simple arithmetic,False,v0.0.5_pd230208,MJ,115,six scissors and twice as many birds,"scissors, bird",True,Simple arithmetic,"6,12",,"1909,1837"
p98_1_v0.0.5_pd230208.png,98,Conditional generation,False,v0.0.5_pd230208,MJ,98,A sea anemone or a cactus - only render objects that grow in the desert,cactus,True,Conditional generation,sea anemone,,1888
p122_1_v0.0.5_pd230208.png,122,Simple arithmetic,False,v0.0.5_pd230208,MJ,122,two sinks and three times as many scissors,"sink, scissors",True,Simple arithmetic,"2,6",,"1905,1909"
p64_1_v0.0.5_pd230208.png,64,Conditional generation,False,v0.0.5_pd230208,MJ,64,A feather or a brick- only render hard objects,brick,True,Conditional generation,feather,,1860
p74_1_v0.0.5_pd230208.png,74,Conditional generation,True,v0.0.5_pd230208,MJ,74,A blue pen or a white mountain - only render landscapes,mountain,False,Conditional generation,pen,,1868
p113_1_v0.0.5_pd230208.png,113,Simple arithmetic,False,v0.0.5_pd230208,MJ,113,six carrots and twice as many benches,"carrot, bench",True,Simple arithmetic,"6,12",,"1906,1893"
p120_1_v0.0.5_pd230208.png,120,Simple arithmetic,False,v0.0.5_pd230208,MJ,120,six forks and twice as many trains,"fork, train",True,Simple arithmetic,"6,12",,"1869,1912"
p134_1_v0.0.5_pd230208.png,134,Simple arithmetic,False,v0.0.5_pd230208,MJ,134,four toilets and three times as many sports balls,"toilet, sports ball",True,Simple arithmetic,"4,12",,"1921,1922"
p136_1_v0.0.5_pd230208.png,136,Simple arithmetic,False,v0.0.5_pd230208,MJ,136,four books and three times as many forks,"book, fork",True,Simple arithmetic,"4,12",,"1924,1869"
p137_1_v0.0.5_pd230208.png,137,Simple arithmetic,False,v0.0.5_pd230208,MJ,137,four toothbrushes and three times as many handbags,"toothbrush, handbag",True,Simple arithmetic,"4,12",,"1813,1917"
p129_1_v0.0.5_pd230208.png,129,Simple arithmetic,False,v0.0.5_pd230208,MJ,129,two bears and three times as many couches,"bear, couch",True,Simple arithmetic,"2,6",,"1891,1913"
p103_1_v0.0.5_pd230208.png,103,Simple arithmetic,False,v0.0.5_pd230208,MJ,103,three spoons and twice as many benches,"spoon, bench",True,Simple arithmetic,"3,6",,"1861,1893"
p140_1_v0.0.5_pd230208.png,140,Simple arithmetic,False,v0.0.5_pd230208,MJ,140,four carrots and three times as many cups,"carrot, cup",True,Simple arithmetic,"4,12",,"1906,1885"
p142_1_v0.0.5_pd230208.png,142,Simple arithmetic,False,v0.0.5_pd230208,MJ,142,two toilets and four times as many stop signs,"toilet, stop sign",True,Simple arithmetic,"2,8",,"1921,1908"
p131_1_v0.0.5_pd230208.png,131,Simple arithmetic,False,v0.0.5_pd230208,MJ,131,four snowboards and three times as many dining tables,"snowboard, dining table",True,Simple arithmetic,"4,12",,"1915,1920"
p139_1_v0.0.5_pd230208.png,139,Simple arithmetic,False,v0.0.5_pd230208,MJ,139,four hair driers and three times as many suitcases,"hair drier, suitcase",True,Simple arithmetic,"4,12",,"1890,1925"
p149_1_v0.0.5_pd230208.png,149,Simple arithmetic,False,v0.0.5_pd230208,MJ,149,two suitcases and four times as many potted plants,"suitcase, potted plant",True,Simple arithmetic,"2,8",,"1925,1931"
p168_1_v0.0.5_pd230208.png,168,Simple arithmetic,False,v0.0.5_pd230208,MJ,168,twelve keyboards and half as many wine glasses,"keyboard, wine glass",True,Simple arithmetic,"12,6",,"1895,1932"
p132_1_v0.0.5_pd230208.png,132,Simple arithmetic,False,v0.0.5_pd230208,MJ,132,four trains and three times as many skateboards,"train, skateboard",True,Simple arithmetic,"4,12",,"1912,1899"
p148_1_v0.0.5_pd230208.png,148,Simple arithmetic,False,v0.0.5_pd230208,MJ,148,two refrigerators and four times as many benches,"refrigerator, bench",True,Simple arithmetic,"2,8",,"1901,1893"
p159_1_v0.0.5_pd230208.png,159,Simple arithmetic,False,v0.0.5_pd230208,MJ,159,six suitcases and half as many bananas,"suitcase, banana",True,Simple arithmetic,"6,3",,"1925,1863"
p160_1_v0.0.5_pd230208.png,160,Simple arithmetic,False,v0.0.5_pd230208,MJ,160,six spoons and half as many sinks,"spoon, sink",True,Simple arithmetic,"6,3",,"1861,1905"
p133_1_v0.0.5_pd230208.png,133,Simple arithmetic,False,v0.0.5_pd230208,MJ,133,four remotes and three times as many skateboards,"remote, skateboard",True,Simple arithmetic,"4,12",,"1914,1899"
p130_1_v0.0.5_pd230208.png,130,Simple arithmetic,False,v0.0.5_pd230208,MJ,130,two cars and three times as many mice,"car, mice",True,Simple arithmetic,"2,6",,"1826,1919"
p143_1_v0.0.5_pd230208.png,143,Simple arithmetic,False,v0.0.5_pd230208,MJ,143,two frisbees and four times as many donuts,"frisbee, donut",True,Simple arithmetic,"2,8",,"1926,1927"
p172_1_v0.0.5_pd230208.png,172,Simple arithmetic,False,v0.0.5_pd230208,MJ,172,six frisbees and a third as many handbags,"frisbee, handbag",True,Simple arithmetic,"6,2",,"1926,1917"
p187_1_v0.0.5_pd230208.png,187,Simple arithmetic,False,v0.0.5_pd230208,MJ,187,twelve sandwiches and a third as many keyboards,"sandwich, keyboard",True,Simple arithmetic,"12,4",,"1939,1895"
p173_1_v0.0.5_pd230208.png,173,Simple arithmetic,False,v0.0.5_pd230208,MJ,173,six toothbrushes and a third as many cups,"toothbrush, cup",True,Simple arithmetic,"6,2",,"1813,1885"
