File_name,Prompt_no,Task,Score,Dashboard_version,Algorithm
p204_1_v0.0.5_pd230208.png,204,Negation,False,v0.0.5_pd230228,MJ
p1946_1_v0.0.5_pd230208.png,1946,Single object,True,v0.0.5_pd230228,MJ
p2016_1_v0.0.5_pd230208.png,2016,Single object,True,v0.0.5_pd230228,MJ
p1928_1_v0.0.5_pd230208.png,1928,Single object,True,v0.0.5_pd230228,MJ
p2078_1_v0.0.5_pd230208.png,2078,Single object,True,v0.0.5_pd230228,MJ
p2024_1_v0.0.5_pd230208.png,2024,Single object,True,v0.0.5_pd230228,MJ
p1974_1_v0.0.5_pd230208.png,1974,Single object,True,v0.0.5_pd230228,MJ
p2092_1_v0.0.5_pd230208.png,2092,Single object,True,v0.0.5_pd230228,MJ
p2191_1_v0.0.5_pd230208.png,2191,Single object,True,v0.0.5_pd230228,MJ
p2275_1_v0.0.5_pd230208.png,2275,Single object,True,v0.0.5_pd230228,MJ
p258_1_v0.0.5_pd230208.png,258,Negation,True,v0.0.5_pd230228,MJ
p236_1_v0.0.5_pd230208.png,236,Negation,False,v0.0.5_pd230228,MJ
p2127_1_v0.0.5_pd230208.png,2127,Single object,True,v0.0.5_pd230228,MJ
p1877_1_v0.0.5_pd230208.png,1877,Single object,True,v0.0.5_pd230228,MJ
p280_1_v0.0.5_pd230208.png,280,Negation,False,v0.0.5_pd230228,MJ
p164_1_v0.0.5_pd230208.png,164,Simple arithmetic,False,v0.0.5_pd230228,MJ
p2149_1_v0.0.5_pd230208.png,2149,Single object,True,v0.0.5_pd230228,MJ
p1819_1_v0.0.5_pd230208.png,1819,Single object,True,v0.0.5_pd230228,MJ
p296_1_v0.0.5_pd230208.png,296,Negation,True,v0.0.5_pd230228,MJ
p172_1_v0.0.5_pd230208.png,172,Simple arithmetic,False,v0.0.5_pd230228,MJ
p2131_1_v0.0.5_pd230208.png,2131,Single object,True,v0.0.5_pd230228,MJ
p1861_1_v0.0.5_pd230208.png,1861,Single object,True,v0.0.5_pd230228,MJ
p220_1_v0.0.5_pd230208.png,220,Negation,False,v0.0.5_pd230228,MJ
p2187_1_v0.0.5_pd230208.png,2187,Single object,True,v0.0.5_pd230228,MJ
p2263_1_v0.0.5_pd230208.png,2263,Single object,True,v0.0.5_pd230228,MJ
p2084_1_v0.0.5_pd230208.png,2084,Single object,True,v0.0.5_pd230228,MJ
p2032_1_v0.0.5_pd230208.png,2032,Single object,True,v0.0.5_pd230228,MJ
p1962_1_v0.0.5_pd230208.png,1962,Single object,True,v0.0.5_pd230228,MJ
p1920_1_v0.0.5_pd230208.png,1920,Single object,True,v0.0.5_pd230228,MJ
p2070_1_v0.0.5_pd230208.png,2070,Single object,True,v0.0.5_pd230228,MJ
p1996_1_v0.0.5_pd230208.png,1996,Single object,True,v0.0.5_pd230228,MJ
p186_1_v0.0.5_pd230208.png,186,Simple arithmetic,False,v0.0.5_pd230228,MJ
p262_1_v0.0.5_pd230208.png,262,Negation,True,v0.0.5_pd230228,MJ
p1895_1_v0.0.5_pd230208.png,1895,Single object,True,v0.0.5_pd230228,MJ
p2221_1_v0.0.5_pd230208.png,2221,Single object,True,v0.0.5_pd230228,MJ
p130_1_v0.0.5_pd230208.png,130,Simple arithmetic,False,v0.0.5_pd230228,MJ
p2297_1_v0.0.5_pd230208.png,2297,Single object,True,v0.0.5_pd230228,MJ
p1823_1_v0.0.5_pd230208.png,1823,Single object,True,v0.0.5_pd230228,MJ
p2173_1_v0.0.5_pd230208.png,2173,Single object,True,v0.0.5_pd230228,MJ
p93_1_v0.0.5_pd230208.png,93,Conditional generation,False,v0.0.5_pd230228,MJ
p148_1_v0.0.5_pd230208.png,148,Simple arithmetic,False,v0.0.5_pd230228,MJ
p85_1_v0.0.5_pd230208.png,85,Conditional generation,False,v0.0.5_pd230228,MJ
p2281_1_v0.0.5_pd230208.png,2281,Single object,True,v0.0.5_pd230228,MJ
p1835_1_v0.0.5_pd230208.png,1835,Single object,True,v0.0.5_pd230228,MJ
p2165_1_v0.0.5_pd230208.png,2165,Single object,True,v0.0.5_pd230228,MJ
p126_1_v0.0.5_pd230208.png,126,Simple arithmetic,False,v0.0.5_pd230228,MJ
p1883_1_v0.0.5_pd230208.png,1883,Single object,True,v0.0.5_pd230228,MJ
p2237_1_v0.0.5_pd230208.png,2237,Single object,True,v0.0.5_pd230228,MJ
p2259_1_v0.0.5_pd230208.png,2259,Single object,True,v0.0.5_pd230228,MJ
p190_1_v0.0.5_pd230208.png,190,Simple arithmetic,False,v0.0.5_pd230228,MJ
p274_1_v0.0.5_pd230208.png,274,Negation,True,v0.0.5_pd230228,MJ
p1980_1_v0.0.5_pd230208.png,1980,Single object,True,v0.0.5_pd230228,MJ
p1936_1_v0.0.5_pd230208.png,1936,Single object,True,v0.0.5_pd230228,MJ
p2066_1_v0.0.5_pd230208.png,2066,Single object,True,v0.0.5_pd230228,MJ
p1958_1_v0.0.5_pd230208.png,1958,Single object,True,v0.0.5_pd230228,MJ
p2008_1_v0.0.5_pd230208.png,2008,Single object,True,v0.0.5_pd230228,MJ
p2002_1_v0.0.5_pd230208.png,2002,Single object,True,v0.0.5_pd230228,MJ
p1952_1_v0.0.5_pd230208.png,1952,Single object,True,v0.0.5_pd230228,MJ
p2101_1_v0.0.5_pd230208.png,2101,Single object,True,v0.0.5_pd230228,MJ
p1851_1_v0.0.5_pd230208.png,1851,Single object,True,v0.0.5_pd230228,MJ
p142_1_v0.0.5_pd230208.png,142,Simple arithmetic,False,v0.0.5_pd230228,MJ
p2253_1_v0.0.5_pd230208.png,2253,Single object,True,v0.0.5_pd230228,MJ
p210_1_v0.0.5_pd230208.png,210,Negation,False,v0.0.5_pd230228,MJ
p39_1_v0.0.5_pd230208.png,39,Conditional generation,False,v0.0.5_pd230228,MJ
p1889_1_v0.0.5_pd230208.png,1889,Single object,True,v0.0.5_pd230228,MJ
p206_1_v0.0.5_pd230208.png,206,Negation,False,v0.0.5_pd230228,MJ
p2245_1_v0.0.5_pd230208.png,2245,Single object,True,v0.0.5_pd230228,MJ
p41_1_v0.0.5_pd230208.png,41,Conditional generation,False,v0.0.5_pd230228,MJ
p268_1_v0.0.5_pd230208.png,268,Negation,False,v0.0.5_pd230228,MJ
p99_1_v0.0.5_pd230208.png,99,Conditional generation,False,v0.0.5_pd230228,MJ
p154_1_v0.0.5_pd230208.png,154,Simple arithmetic,False,v0.0.5_pd230228,MJ
p2179_1_v0.0.5_pd230208.png,2179,Single object,True,v0.0.5_pd230228,MJ
p1829_1_v0.0.5_pd230208.png,1829,Single object,True,v0.0.5_pd230228,MJ
p2117_1_v0.0.5_pd230208.png,2117,Single object,True,v0.0.5_pd230228,MJ
p1847_1_v0.0.5_pd230208.png,1847,Single object,True,v0.0.5_pd230228,MJ
p2014_1_v0.0.5_pd230208.png,2014,Single object,True,v0.0.5_pd230228,MJ
p1944_1_v0.0.5_pd230208.png,1944,Single object,True,v0.0.5_pd230228,MJ
p1968_1_v0.0.5_pd230208.png,1968,Single object,True,v0.0.5_pd230228,MJ
p2038_1_v0.0.5_pd230208.png,2038,Single object,True,v0.0.5_pd230228,MJ
p1906_1_v0.0.5_pd230208.png,1906,Single object,True,v0.0.5_pd230228,MJ
p2056_1_v0.0.5_pd230208.png,2056,Single object,True,v0.0.5_pd230228,MJ
p116_1_v0.0.5_pd230208.png,116,Simple arithmetic,False,v0.0.5_pd230228,MJ
p178_1_v0.0.5_pd230208.png,178,Simple arithmetic,False,v0.0.5_pd230228,MJ
p1805_1_v0.0.5_pd230208.png,1805,Single object,True,v0.0.5_pd230228,MJ
p2155_1_v0.0.5_pd230208.png,2155,Single object,True,v0.0.5_pd230228,MJ
p2269_1_v0.0.5_pd230208.png,2269,Single object,True,v0.0.5_pd230228,MJ
p244_1_v0.0.5_pd230208.png,244,Negation,False,v0.0.5_pd230228,MJ
p2207_1_v0.0.5_pd230208.png,2207,Single object,True,v0.0.5_pd230228,MJ
p15_1_v0.0.5_pd230208.png,15,Conditional generation,True,v0.0.5_pd230228,MJ
p2211_1_v0.0.5_pd230208.png,2211,Single object,True,v0.0.5_pd230228,MJ
p1813_1_v0.0.5_pd230208.png,1813,Single object,True,v0.0.5_pd230228,MJ
p252_1_v0.0.5_pd230208.png,252,Negation,False,v0.0.5_pd230228,MJ
p2143_1_v0.0.5_pd230208.png,2143,Single object,True,v0.0.5_pd230228,MJ
p100_1_v0.0.5_pd230208.png,100,Conditional generation,False,v0.0.5_pd230228,MJ
p1910_1_v0.0.5_pd230208.png,1910,Single object,True,v0.0.5_pd230228,MJ
p2040_1_v0.0.5_pd230208.png,2040,Single object,True,v0.0.5_pd230228,MJ
p2098_1_v0.0.5_pd230208.png,2098,Single object,True,v0.0.5_pd230228,MJ
p1994_1_v0.0.5_pd230208.png,1994,Single object,True,v0.0.5_pd230228,MJ
p2072_1_v0.0.5_pd230208.png,2072,Single object,True,v0.0.5_pd230228,MJ
p1922_1_v0.0.5_pd230208.png,1922,Single object,True,v0.0.5_pd230228,MJ
p2295_1_v0.0.5_pd230208.png,2295,Single object,True,v0.0.5_pd230228,MJ
p2171_1_v0.0.5_pd230208.png,2171,Single object,True,v0.0.5_pd230228,MJ
p1821_1_v0.0.5_pd230208.png,1821,Single object,True,v0.0.5_pd230228,MJ
p91_1_v0.0.5_pd230208.png,91,Conditional generation,False,v0.0.5_pd230228,MJ
p132_1_v0.0.5_pd230208.png,132,Simple arithmetic,False,v0.0.5_pd230228,MJ
p27_1_v0.0.5_pd230208.png,27,Conditional generation,False,v0.0.5_pd230228,MJ
p1897_1_v0.0.5_pd230208.png,1897,Single object,True,v0.0.5_pd230228,MJ
p2223_1_v0.0.5_pd230208.png,2223,Single object,True,v0.0.5_pd230228,MJ
p260_1_v0.0.5_pd230208.png,260,Negation,False,v0.0.5_pd230228,MJ
p49_1_v0.0.5_pd230208.png,49,Conditional generation,False,v0.0.5_pd230228,MJ
p184_1_v0.0.5_pd230208.png,184,Simple arithmetic,False,v0.0.5_pd230228,MJ
p276_1_v0.0.5_pd230208.png,276,Negation,False,v0.0.5_pd230228,MJ
p192_1_v0.0.5_pd230208.png,192,Simple arithmetic,False,v0.0.5_pd230228,MJ
p1881_1_v0.0.5_pd230208.png,1881,Single object,True,v0.0.5_pd230228,MJ
p2235_1_v0.0.5_pd230208.png,2235,Single object,True,v0.0.5_pd230228,MJ
p218_1_v0.0.5_pd230208.png,218,Negation,False,v0.0.5_pd230228,MJ
p124_1_v0.0.5_pd230208.png,124,Simple arithmetic,True,v0.0.5_pd230228,MJ
p2109_1_v0.0.5_pd230208.png,2109,Single object,True,v0.0.5_pd230228,MJ
p1859_1_v0.0.5_pd230208.png,1859,Single object,True,v0.0.5_pd230228,MJ
p87_1_v0.0.5_pd230208.png,87,Conditional generation,False,v0.0.5_pd230228,MJ
p2167_1_v0.0.5_pd230208.png,2167,Single object,True,v0.0.5_pd230228,MJ
p2283_1_v0.0.5_pd230208.png,2283,Single object,True,v0.0.5_pd230228,MJ
p1837_1_v0.0.5_pd230208.png,1837,Single object,True,v0.0.5_pd230228,MJ
p2064_1_v0.0.5_pd230208.png,2064,Single object,True,v0.0.5_pd230228,MJ
p1934_1_v0.0.5_pd230208.png,1934,Single object,True,v0.0.5_pd230228,MJ
p1982_1_v0.0.5_pd230208.png,1982,Single object,True,v0.0.5_pd230228,MJ
p2090_1_v0.0.5_pd230208.png,2090,Single object,True,v0.0.5_pd230228,MJ
p1918_1_v0.0.5_pd230208.png,1918,Single object,True,v0.0.5_pd230228,MJ
p2048_1_v0.0.5_pd230208.png,2048,Single object,True,v0.0.5_pd230228,MJ
p1976_1_v0.0.5_pd230208.png,1976,Single object,True,v0.0.5_pd230228,MJ
p2026_1_v0.0.5_pd230208.png,2026,Single object,True,v0.0.5_pd230228,MJ
p166_1_v0.0.5_pd230208.png,166,Simple arithmetic,False,v0.0.5_pd230228,MJ
p282_1_v0.0.5_pd230208.png,282,Negation,False,v0.0.5_pd230228,MJ
p108_1_v0.0.5_pd230208.png,108,Simple arithmetic,True,v0.0.5_pd230228,MJ
p1875_1_v0.0.5_pd230208.png,1875,Single object,True,v0.0.5_pd230228,MJ
p2125_1_v0.0.5_pd230208.png,2125,Single object,True,v0.0.5_pd230228,MJ
p2219_1_v0.0.5_pd230208.png,2219,Single object,True,v0.0.5_pd230228,MJ
p234_1_v0.0.5_pd230208.png,234,Negation,False,v0.0.5_pd230228,MJ
p2277_1_v0.0.5_pd230208.png,2277,Single object,True,v0.0.5_pd230228,MJ
p2193_1_v0.0.5_pd230208.png,2193,Single object,True,v0.0.5_pd230228,MJ
p65_1_v0.0.5_pd230208.png,65,Conditional generation,False,v0.0.5_pd230228,MJ
p2261_1_v0.0.5_pd230208.png,2261,Single object,True,v0.0.5_pd230228,MJ
p2185_1_v0.0.5_pd230208.png,2185,Single object,True,v0.0.5_pd230228,MJ
p222_1_v0.0.5_pd230208.png,222,Negation,False,v0.0.5_pd230228,MJ
p1863_1_v0.0.5_pd230208.png,1863,Single object,True,v0.0.5_pd230228,MJ
p2133_1_v0.0.5_pd230208.png,2133,Single object,True,v0.0.5_pd230228,MJ
p170_1_v0.0.5_pd230208.png,170,Simple arithmetic,False,v0.0.5_pd230228,MJ
p294_1_v0.0.5_pd230208.png,294,Negation,False,v0.0.5_pd230228,MJ
p1960_1_v0.0.5_pd230208.png,1960,Single object,True,v0.0.5_pd230228,MJ
p2030_1_v0.0.5_pd230208.png,2030,Single object,True,v0.0.5_pd230228,MJ
p2086_1_v0.0.5_pd230208.png,2086,Single object,True,v0.0.5_pd230228,MJ
p2047_1_v0.0.5_pd230208.png,2047,Single object,False,v0.0.5_pd230228,SD1.5
p2029_1_v0.0.5_pd230208.png,2029,Single object,True,v0.0.5_pd230228,SD1.5
p1917_1_v0.0.5_pd230208.png,1917,Single object,True,v0.0.5_pd230228,SD1.5
p1979_1_v0.0.5_pd230208.png,1979,Single object,True,v0.0.5_pd230228,SD1.5
p2216_1_v0.0.5_pd230208.png,2216,Single object,True,v0.0.5_pd230228,SD1.5
p255_1_v0.0.5_pd230208.png,255,Negation,False,v0.0.5_pd230228,SD1.5
p2278_1_v0.0.5_pd230208.png,2278,Single object,True,v0.0.5_pd230228,SD1.5
p2144_1_v0.0.5_pd230208.png,2144,Single object,True,v0.0.5_pd230228,SD1.5
p1814_1_v0.0.5_pd230208.png,1814,Single object,True,v0.0.5_pd230228,SD1.5
p169_1_v0.0.5_pd230208.png,169,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p111_1_v0.0.5_pd230208.png,111,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p107_1_v0.0.5_pd230208.png,107,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p243_1_v0.0.5_pd230208.png,243,Negation,False,v0.0.5_pd230228,SD1.5
p1802_1_v0.0.5_pd230208.png,1802,Single object,True,v0.0.5_pd230228,SD1.5
p2200_1_v0.0.5_pd230208.png,2200,Single object,True,v0.0.5_pd230228,SD1.5
p2152_1_v0.0.5_pd230208.png,2152,Single object,True,v0.0.5_pd230228,SD1.5
p2089_1_v0.0.5_pd230208.png,2089,Single object,True,v0.0.5_pd230228,SD1.5
p2051_1_v0.0.5_pd230208.png,2051,Single object,True,v0.0.5_pd230228,SD1.5
p1901_1_v0.0.5_pd230208.png,1901,Single object,True,v0.0.5_pd230228,SD1.5
p1943_1_v0.0.5_pd230208.png,1943,Single object,True,v0.0.5_pd230228,SD1.5
p2013_1_v0.0.5_pd230208.png,2013,Single object,True,v0.0.5_pd230228,SD1.5
p201_1_v0.0.5_pd230208.png,201,Negation,False,v0.0.5_pd230228,SD1.5
p1898_1_v0.0.5_pd230208.png,1898,Single object,True,v0.0.5_pd230228,SD1.5
p28_1_v0.0.5_pd230208.png,28,Conditional generation,False,v0.0.5_pd230228,SD1.5
p2242_1_v0.0.5_pd230208.png,2242,Single object,True,v0.0.5_pd230228,SD1.5
p153_1_v0.0.5_pd230208.png,153,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p1840_1_v0.0.5_pd230208.png,1840,Single object,False,v0.0.5_pd230228,SD1.5
p2110_1_v0.0.5_pd230208.png,2110,Single object,True,v0.0.5_pd230228,SD1.5
p2106_1_v0.0.5_pd230208.png,2106,Single object,True,v0.0.5_pd230228,SD1.5
p1856_1_v0.0.5_pd230208.png,1856,Single object,True,v0.0.5_pd230228,SD1.5
p1838_1_v0.0.5_pd230208.png,1838,Single object,True,v0.0.5_pd230228,SD1.5
p2168_1_v0.0.5_pd230208.png,2168,Single object,True,v0.0.5_pd230228,SD1.5
p145_1_v0.0.5_pd230208.png,145,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p88_1_v0.0.5_pd230208.png,88,Conditional generation,True,v0.0.5_pd230228,SD1.5
p50_1_v0.0.5_pd230208.png,50,Conditional generation,False,v0.0.5_pd230228,SD1.5
p279_1_v0.0.5_pd230208.png,279,Negation,False,v0.0.5_pd230228,SD1.5
p2254_1_v0.0.5_pd230208.png,2254,Single object,True,v0.0.5_pd230228,SD1.5
p217_1_v0.0.5_pd230208.png,217,Negation,False,v0.0.5_pd230228,SD1.5
p2005_1_v0.0.5_pd230208.png,2005,Single object,True,v0.0.5_pd230228,SD1.5
p1955_1_v0.0.5_pd230208.png,1955,Single object,True,v0.0.5_pd230228,SD1.5
p1967_1_v0.0.5_pd230208.png,1967,Single object,True,v0.0.5_pd230228,SD1.5
p2037_1_v0.0.5_pd230208.png,2037,Single object,True,v0.0.5_pd230228,SD1.5
p1909_1_v0.0.5_pd230208.png,1909,Single object,True,v0.0.5_pd230228,SD1.5
p2059_1_v0.0.5_pd230208.png,2059,Single object,True,v0.0.5_pd230228,SD1.5
p2081_1_v0.0.5_pd230208.png,2081,Single object,True,v0.0.5_pd230228,SD1.5
p62_1_v0.0.5_pd230208.png,62,Conditional generation,True,v0.0.5_pd230228,SD1.5
p2182_1_v0.0.5_pd230208.png,2182,Single object,True,v0.0.5_pd230228,SD1.5
p2266_1_v0.0.5_pd230208.png,2266,Single object,True,v0.0.5_pd230228,SD1.5
p225_1_v0.0.5_pd230208.png,225,Negation,False,v0.0.5_pd230228,SD1.5
p2208_1_v0.0.5_pd230208.png,2208,Single object,True,v0.0.5_pd230228,SD1.5
p2134_1_v0.0.5_pd230208.png,2134,Single object,True,v0.0.5_pd230228,SD1.5
p1864_1_v0.0.5_pd230208.png,1864,Single object,True,v0.0.5_pd230228,SD1.5
p119_1_v0.0.5_pd230208.png,119,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p293_1_v0.0.5_pd230208.png,293,Negation,False,v0.0.5_pd230228,SD1.5
p177_1_v0.0.5_pd230208.png,177,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p285_1_v0.0.5_pd230208.png,285,Negation,True,v0.0.5_pd230228,SD1.5
p161_1_v0.0.5_pd230208.png,161,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p2122_1_v0.0.5_pd230208.png,2122,Single object,True,v0.0.5_pd230228,SD1.5
p1872_1_v0.0.5_pd230208.png,1872,Single object,True,v0.0.5_pd230228,SD1.5
p233_1_v0.0.5_pd230208.png,233,Negation,False,v0.0.5_pd230228,SD1.5
p2194_1_v0.0.5_pd230208.png,2194,Single object,True,v0.0.5_pd230228,SD1.5
p2270_1_v0.0.5_pd230208.png,2270,Single object,True,v0.0.5_pd230228,SD1.5
p2097_1_v0.0.5_pd230208.png,2097,Single object,True,v0.0.5_pd230228,SD1.5
p2021_1_v0.0.5_pd230208.png,2021,Single object,True,v0.0.5_pd230228,SD1.5
p1971_1_v0.0.5_pd230208.png,1971,Single object,True,v0.0.5_pd230228,SD1.5
p1933_1_v0.0.5_pd230208.png,1933,Single object,True,v0.0.5_pd230228,SD1.5
p2063_1_v0.0.5_pd230208.png,2063,Single object,True,v0.0.5_pd230228,SD1.5
p195_1_v0.0.5_pd230208.png,195,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p271_1_v0.0.5_pd230208.png,271,Negation,True,v0.0.5_pd230228,SD1.5
p1985_1_v0.0.5_pd230208.png,1985,Single object,True,v0.0.5_pd230228,SD1.5
p1886_1_v0.0.5_pd230208.png,1886,Single object,True,v0.0.5_pd230228,SD1.5
p2232_1_v0.0.5_pd230208.png,2232,Single object,True,v0.0.5_pd230228,SD1.5
p36_1_v0.0.5_pd230208.png,36,Conditional generation,True,v0.0.5_pd230228,SD1.5
p123_1_v0.0.5_pd230208.png,123,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p80_1_v0.0.5_pd230208.png,80,Conditional generation,True,v0.0.5_pd230228,SD1.5
p2292_1_v0.0.5_pd230208.png,2292,Single object,True,v0.0.5_pd230228,SD1.5
p1830_1_v0.0.5_pd230208.png,1830,Single object,True,v0.0.5_pd230228,SD1.5
p1826_1_v0.0.5_pd230208.png,1826,Single object,True,v0.0.5_pd230228,SD1.5
p2284_1_v0.0.5_pd230208.png,2284,Single object,True,v0.0.5_pd230228,SD1.5
p2160_1_v0.0.5_pd230208.png,2160,Single object,True,v0.0.5_pd230228,SD1.5
p1848_1_v0.0.5_pd230208.png,1848,Single object,True,v0.0.5_pd230228,SD1.5
p2176_1_v0.0.5_pd230208.png,2176,Single object,True,v0.0.5_pd230228,SD1.5
p96_1_v0.0.5_pd230208.png,96,Conditional generation,True,v0.0.5_pd230228,SD1.5
p20_1_v0.0.5_pd230208.png,20,Conditional generation,True,v0.0.5_pd230228,SD1.5
p2118_1_v0.0.5_pd230208.png,2118,Single object,True,v0.0.5_pd230228,SD1.5
p135_1_v0.0.5_pd230208.png,135,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p1890_1_v0.0.5_pd230208.png,1890,Single object,True,v0.0.5_pd230228,SD1.5
p2224_1_v0.0.5_pd230208.png,2224,Single object,False,v0.0.5_pd230228,SD1.5
p183_1_v0.0.5_pd230208.png,183,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p209_1_v0.0.5_pd230208.png,209,Negation,True,v0.0.5_pd230228,SD1.5
p267_1_v0.0.5_pd230208.png,267,Negation,False,v0.0.5_pd230228,SD1.5
p1993_1_v0.0.5_pd230208.png,1993,Single object,True,v0.0.5_pd230228,SD1.5
p1925_1_v0.0.5_pd230208.png,1925,Single object,True,v0.0.5_pd230228,SD1.5
p2075_1_v0.0.5_pd230208.png,2075,Single object,True,v0.0.5_pd230228,SD1.5
p300_1_v0.0.5_pd230208.png,300,Negation,False,v0.0.5_pd230228,SD1.5
p2011_1_v0.0.5_pd230208.png,2011,Single object,True,v0.0.5_pd230228,SD1.5
p1999_1_v0.0.5_pd230208.png,1999,Single object,True,v0.0.5_pd230228,SD1.5
p1941_1_v0.0.5_pd230208.png,1941,Single object,True,v0.0.5_pd230228,SD1.5
p1842_1_v0.0.5_pd230208.png,1842,Single object,True,v0.0.5_pd230228,SD1.5
p2112_1_v0.0.5_pd230208.png,2112,Single object,True,v0.0.5_pd230228,SD1.5
p2298_1_v0.0.5_pd230208.png,2298,Single object,True,v0.0.5_pd230228,SD1.5
p151_1_v0.0.5_pd230208.png,151,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p2240_1_v0.0.5_pd230208.png,2240,Single object,True,v0.0.5_pd230228,SD1.5
p189_1_v0.0.5_pd230208.png,189,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p203_1_v0.0.5_pd230208.png,203,Negation,False,v0.0.5_pd230228,SD1.5
p215_1_v0.0.5_pd230208.png,215,Negation,False,v0.0.5_pd230228,SD1.5
p52_1_v0.0.5_pd230208.png,52,Conditional generation,False,v0.0.5_pd230228,SD1.5
p2238_1_v0.0.5_pd230208.png,2238,Single object,True,v0.0.5_pd230228,SD1.5
p2256_1_v0.0.5_pd230208.png,2256,Single object,True,v0.0.5_pd230228,SD1.5
p147_1_v0.0.5_pd230208.png,147,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p2104_1_v0.0.5_pd230208.png,2104,Single object,True,v0.0.5_pd230228,SD1.5
p1854_1_v0.0.5_pd230208.png,1854,Single object,True,v0.0.5_pd230228,SD1.5
p129_1_v0.0.5_pd230208.png,129,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p2069_1_v0.0.5_pd230208.png,2069,Single object,True,v0.0.5_pd230228,SD1.5
p1939_1_v0.0.5_pd230208.png,1939,Single object,True,v0.0.5_pd230228,SD1.5
p2007_1_v0.0.5_pd230208.png,2007,Single object,True,v0.0.5_pd230228,SD1.5
p1957_1_v0.0.5_pd230208.png,1957,Single object,True,v0.0.5_pd230228,SD1.5
p1915_1_v0.0.5_pd230208.png,1915,Single object,True,v0.0.5_pd230228,SD1.5
p2045_1_v0.0.5_pd230208.png,2045,Single object,False,v0.0.5_pd230228,SD1.5
p1878_1_v0.0.5_pd230208.png,1878,Single object,True,v0.0.5_pd230228,SD1.5
p2128_1_v0.0.5_pd230208.png,2128,Single object,True,v0.0.5_pd230228,SD1.5
p105_1_v0.0.5_pd230208.png,105,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p1816_1_v0.0.5_pd230208.png,1816,Single object,True,v0.0.5_pd230228,SD1.5
p2146_1_v0.0.5_pd230208.png,2146,Single object,True,v0.0.5_pd230228,SD1.5
p257_1_v0.0.5_pd230208.png,257,Negation,True,v0.0.5_pd230228,SD1.5
p239_1_v0.0.5_pd230208.png,239,Negation,True,v0.0.5_pd230228,SD1.5
p10_1_v0.0.5_pd230208.png,10,Conditional generation,False,v0.0.5_pd230228,SD1.5
p2214_1_v0.0.5_pd230208.png,2214,Single object,True,v0.0.5_pd230228,SD1.5
p2202_1_v0.0.5_pd230208.png,2202,Single object,True,v0.0.5_pd230228,SD1.5
p2188_1_v0.0.5_pd230208.png,2188,Single object,True,v0.0.5_pd230228,SD1.5
p241_1_v0.0.5_pd230208.png,241,Negation,False,v0.0.5_pd230228,SD1.5
p299_1_v0.0.5_pd230208.png,299,Negation,False,v0.0.5_pd230228,SD1.5
p113_1_v0.0.5_pd230208.png,113,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p2150_1_v0.0.5_pd230208.png,2150,Single object,True,v0.0.5_pd230228,SD1.5
p1903_1_v0.0.5_pd230208.png,1903,Single object,True,v0.0.5_pd230228,SD1.5
p2053_1_v0.0.5_pd230208.png,2053,Single object,True,v0.0.5_pd230228,SD1.5
p2301_1_v0.0.5_pd230208.png,2301,Single object,True,v0.0.5_pd230228,SD1.5
p1987_1_v0.0.5_pd230208.png,1987,Single object,True,v0.0.5_pd230228,SD1.5
p2061_1_v0.0.5_pd230208.png,2061,Single object,True,v0.0.5_pd230228,SD1.5
p1931_1_v0.0.5_pd230208.png,1931,Single object,True,v0.0.5_pd230228,SD1.5
p82_1_v0.0.5_pd230208.png,82,Conditional generation,True,v0.0.5_pd230228,SD1.5
p1832_1_v0.0.5_pd230208.png,1832,Single object,True,v0.0.5_pd230228,SD1.5
p2162_1_v0.0.5_pd230208.png,2162,Single object,True,v0.0.5_pd230228,SD1.5
p2286_1_v0.0.5_pd230208.png,2286,Single object,True,v0.0.5_pd230228,SD1.5
p121_1_v0.0.5_pd230208.png,121,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p2230_1_v0.0.5_pd230208.png,2230,Single object,True,v0.0.5_pd230228,SD1.5
p1884_1_v0.0.5_pd230208.png,1884,Single object,True,v0.0.5_pd230228,SD1.5
p34_1_v0.0.5_pd230208.png,34,Conditional generation,False,v0.0.5_pd230228,SD1.5
p273_1_v0.0.5_pd230208.png,273,Negation,False,v0.0.5_pd230228,SD1.5
p197_1_v0.0.5_pd230208.png,197,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
p181_1_v0.0.5_pd230208.png,181,Simple arithmetic,False,v0.0.5_pd230228,SD1.5
